UserID,clicks_in_last_90_articles,ActivityCentrality,ReceivedNegative,ReceivedPositive,VoteNegative,VotePositive,PostReplied,UserFollowed,GotPostReplied,GotFollowers,PostsAmount,TopicsPostedIn,TopicsDiversity
97319,-0.1619735858460008,1.1324888736733991,1.7237386269644335,1.8222222222222222,0.17271157167530224,0.8529584065612185,0.15469613259668508,0.0,0.8713910761154856,0.5,0.4558139534883721,0.7733333333333333,-0.9330544121197437
97369,-0.5656615998006489,-0.2779869907565902,-0.11910669975186104,-0.13624772313296904,0.06217616580310881,-0.042960359304823274,0.08839779005524862,0.0,-0.10498687664041995,0.0,-0.0212624584717608,-0.24,-0.7295306395546379
97371,0.176924993770247,1.2872304005477575,1.8676592224979323,1.7464480874316939,1.848013816925734,0.843585237258348,1.0718232044198894,0.6666666666666666,1.2965879265091864,0.16666666666666666,1.201328903654485,0.72,-0.9392233279052389
97436,1.4144031896336895,1.120164327285176,1.2770885028949546,1.8222222222222222,-0.1001727115716753,0.140597539543058,0.2265193370165746,0.0,0.8241469816272966,0.16666666666666666,0.6139534883720931,0.8533333333333334,-0.7475977348240943
97444,-0.5357587839521565,-0.13420061622731946,-0.06617038875103391,-0.007285974499089253,-0.0690846286701209,-0.01718414372192931,0.07734806629834254,0.0,-0.06299212598425197,0.0,0.013289036544850499,-0.02666666666666667,-0.6097977292245936
97455,1.0341390480936974,0.9818555289284489,0.05955334987593052,0.38761384335154825,1.0259067357512954,1.4872095293887913,0.23756906077348067,0.0,0.1994750656167979,0.0,0.25116279069767444,0.64,-0.8982078061891107
97456,-0.14453027660104686,-0.2834645669291339,-0.12241521918941274,-0.14134790528233152,-0.0690846286701209,-0.06248779535247022,-0.07734806629834254,0.0,-0.12598425196850394,0.0,-0.08637873754152824,-0.10666666666666667,-0.37165850909081655
97470,0.09469225018689277,-0.1643272851763095,-0.11248966087675766,-0.004371584699453552,-0.03454231433506045,-0.08279632884202304,0.016574585635359115,0.0,-0.08923884514435695,0.0,-0.030564784053156147,0.3466666666666667,-0.7439848610463371
97550,0.986792923000251,0.6312906538856554,1.4160463192721258,0.897632058287796,0.47668393782383417,0.18980667838312829,0.4585635359116022,0.0,1.3963254593175853,0.5,0.5262458471760797,0.5333333333333333,-0.9915301305222642
97576,-0.3688013954647403,-0.06710030811365976,-0.11579818031430934,-0.12531876138433515,-0.1381692573402418,0.31556336652997463,0.055248618784530384,0.0,-0.08923884514435695,0.0,0.0026578073089701,-0.10666666666666667,-0.899339102338245
97690,-0.31397956640917074,-0.1389934953782951,0.0033085194375516956,0.00947176684881603,0.08981001727115717,-0.08513962116774068,0.10497237569060773,0.0,0.10498687664041995,0.0,0.04119601328903655,0.02666666666666667,-0.7430536594977085
97730,-0.24919013207077045,-0.032865457035261926,0.7014061207609594,0.06630236794171221,0.07944732297063903,-0.07107986721343487,0.46408839779005523,0.3333333333333333,0.3779527559055118,0.0,0.30697674418604654,0.4,-0.8551929108615514
97737,0.1619735858460008,1.4933242040397123,1.2704714640198511,0.8029143897996357,1.848013816925734,1.820347588361648,1.292817679558011,2.0,0.9081364829396326,1.1666666666666667,0.7162790697674418,0.7733333333333333,-0.5893067811067092
97741,0.29155245452280143,-0.1314618281410476,0.10918114143920596,0.06703096539162114,-0.1381692573402418,-0.15700058582308143,0.16574585635359115,0.6666666666666666,0.14173228346456693,0.0,0.10897009966777409,0.29333333333333333,-0.7738093131004987
97752,-0.5532020931971104,-0.05203697363916468,-0.12903225806451613,-0.1697632058287796,0.21070811744386875,0.42960359304823276,-0.13259668508287292,0.0,-0.16272965879265092,0.0,-0.10232558139534884,-0.26666666666666666,0.3930730661794477
97818,0.969349613755297,-0.25059910989387196,-0.016542597187758478,-0.058287795992714025,-0.12780656303972365,-0.13200546768209334,0.0055248618784530384,0.0,-0.026246719160104987,2.0,-0.045182724252491695,-0.02666666666666667,-0.22368965975568977
97834,-0.0024919013207077047,-0.36836699760356045,-0.11248966087675766,-0.13041894353369762,-0.14507772020725387,-0.16949814489357548,-0.1270718232044199,0.3333333333333333,-0.11548556430446194,0.0,-0.10631229235880399,-0.4,-0.34992292822647403
97863,0.20931971093944718,0.9866484080794246,0.08602150537634409,0.4320582877959927,0.8048359240069085,1.5887521968365554,0.16022099447513813,0.0,0.2992125984251969,0.0,0.16079734219269104,0.56,-0.7285970972970343
97865,0.3638175928233249,-0.31975350907223554,-0.12241521918941274,-0.1581056466302368,-0.06563039723661486,-0.10232376488966999,-0.027624309392265192,0.0,-0.09448818897637795,0.0,-0.07840531561461794,-0.10666666666666667,-0.45000214540273586
97871,1.156242212808375,1.5734337555631632,0.12241521918941274,1.4054644808743169,0.697754749568221,1.820347588361648,0.7403314917127072,0.3333333333333333,0.5564304461942258,0.0,0.5049833887043189,0.7466666666666667,-0.7388641701498279
97900,-0.5556939945178181,-0.3649435124957207,-0.13234077750206782,-0.16539162112932604,-0.12780656303972365,-0.11716461628588166,-0.13259668508287292,0.0,-0.15748031496062992,0.0,-0.10897009966777409,-0.37333333333333335,-0.19409033072873622
