UserID,clicks_in_last_90_articles,ActivityCentrality,ReceivedNegative,ReceivedPositive,VoteNegative,VotePositive,PostReplied,UserFollowed,GotPostReplied,GotFollowers,PostsAmount,TopicsPostedIn,MostPopularTopicPostsAmount,TopicsDiversity
29238,602.0,325.17928286852595,212.0,1689.0,442.0,7167.0,175.0,2.0,135.0,0.0,591.0,57.0,81.0,1.136558910720227
29308,158.0,8.127490039840637,1.0,32.0,12.0,69.0,6.0,0.0,5.0,0.0,20.0,10.0,7.0,1.33071219744735
29312,203.0,6.852589641434263,8.0,53.0,2.0,7.0,20.0,0.0,21.0,0.0,36.0,7.0,17.0,1.3532661060827522
29316,677.0,122.70916334661355,288.0,1511.0,133.0,341.0,233.0,2.0,149.0,1.0,655.0,46.0,308.0,1.0473162533561176
29319,131.0,38.24701195219124,4.0,35.0,42.0,534.0,6.0,0.0,4.0,0.0,13.0,10.0,2.0,1.9155408290138962
29321,529.0,18.56573705179283,11.0,63.0,30.0,167.0,13.0,7.0,11.0,0.0,37.0,17.0,5.0,1.5454175266812433
29357,620.0,53.545816733067724,14.0,472.0,145.0,257.0,19.0,1.0,25.0,0.0,83.0,29.0,14.0,1.2268298659249912
29363,387.0,85.1792828685259,98.0,450.0,140.0,881.0,108.0,0.0,78.0,0.0,308.0,37.0,38.0,1.2449074209008761
29431,88.0,5.7370517928286855,20.0,46.0,2.0,5.0,21.0,0.0,9.0,0.0,45.0,14.0,14.0,1.2580864004650993
29444,396.0,377.60956175298804,1717.0,8224.0,276.0,1447.0,839.0,3.0,1025.0,2.0,2557.0,78.0,448.0,1.075917968749487
29468,345.0,84.38247011952193,151.0,904.0,64.0,306.0,30.0,0.0,81.0,0.0,184.0,36.0,22.0,1.2615274293756005
29470,565.0,145.5776892430279,294.0,1123.0,169.0,1082.0,250.0,0.0,196.0,0.0,586.0,46.0,108.0,1.125193376866811
29484,31.0,3.50597609561753,3.0,9.0,10.0,37.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,1.9477340410546757
29486,422.0,50.0398406374502,33.0,58.0,249.0,681.0,4.0,0.0,6.0,17.0,16.0,9.0,5.0,1.426973196997562
29617,409.0,23.824701195219127,10.0,45.0,88.0,287.0,1.0,0.0,2.0,1.0,13.0,11.0,3.0,1.4828106786375894
29712,132.0,8.844621513944222,14.0,66.0,8.0,26.0,15.0,0.0,12.0,0.0,34.0,12.0,18.0,1.17047237589224
29715,354.0,73.46613545816734,30.0,324.0,141.0,782.0,41.0,0.0,24.0,0.0,121.0,36.0,27.0,1.1325657076679647
29937,133.0,11.474103585657371,0.0,2.0,24.0,161.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.117000016612675
29978,183.0,165.73705179282868,444.0,985.0,1058.0,3676.0,34.0,0.0,106.0,1.0,307.0,20.0,207.0,1.0769732812513857
29979,40.0,17.21115537848606,10.0,141.0,5.0,67.0,17.0,0.0,15.0,0.0,47.0,14.0,22.0,1.1648559165610175
30005,59.0,14.422310756972113,25.0,178.0,0.0,2.0,5.0,0.0,16.0,0.0,44.0,19.0,14.0,1.1798809385283042
30008,361.0,182.54980079681278,445.0,2924.0,64.0,276.0,278.0,0.0,359.0,1.0,1009.0,49.0,274.0,1.0780487443013806
30052,571.0,65.17928286852589,485.0,833.0,77.0,179.0,46.0,0.0,106.0,0.0,215.0,29.0,109.0,1.070382916657785
30062,535.0,292.50996015936255,310.0,4487.0,10.0,1607.0,339.0,10.0,385.0,1.0,1141.0,64.0,217.0,1.085626519931739
30096,150.0,92.90836653386454,0.0,100.0,91.0,1681.0,5.0,0.0,7.0,0.0,12.0,6.0,3.0,1.9477340410546757
30177,661.0,48.20717131474104,36.0,40.0,64.0,705.0,4.0,0.0,4.0,0.0,9.0,5.0,4.0,1.568312185490169
30195,416.0,196.4940239043825,177.0,962.0,1851.0,3582.0,195.0,13.0,114.0,3.0,605.0,35.0,217.0,1.0829162889605248
30207,294.0,8.286852589641434,20.0,71.0,1.0,27.0,6.0,0.0,6.0,0.0,22.0,16.0,2.0,1.988737469582292
30208,320.0,6.6932270916334655,0.0,18.0,8.0,55.0,10.0,0.0,7.0,0.0,14.0,9.0,3.0,1.6795376018198551
30230,359.0,4.780876494023905,1.0,12.0,40.0,49.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.718281828459045
30324,216.0,9.08366533864542,14.0,106.0,0.0,0.0,3.0,0.0,13.0,0.0,30.0,13.0,7.0,1.3905096431209683
30358,642.0,151.39442231075697,3.0,15.0,811.0,3754.0,1.0,0.0,3.0,0.0,7.0,6.0,2.0,1.7920018256557555
30375,118.0,66.05577689243027,297.0,726.0,41.0,131.0,165.0,0.0,156.0,2.0,399.0,42.0,77.0,1.1313104186719927
30388,151.0,76.57370517928287,50.0,630.0,190.0,503.0,26.0,0.0,25.0,0.0,120.0,32.0,22.0,1.1858437487201872
30445,284.0,174.5816733067729,34.0,948.0,3.0,2123.0,16.0,1.0,62.0,0.0,176.0,37.0,43.0,1.1169728908172387
30457,625.0,257.37051792828686,3235.0,4748.0,915.0,1941.0,581.0,0.0,1057.0,2.0,2201.0,56.0,668.0,1.0606030715639931
30484,128.0,190.1195219123506,221.0,2267.0,284.0,1430.0,107.0,0.0,157.0,0.0,513.0,36.0,224.0,1.0656831739914052
30496,308.0,38.72509960159363,196.0,473.0,5.0,0.0,44.0,0.0,66.0,0.0,184.0,47.0,19.0,1.2288109966584746
30507,542.0,150.8366533864542,421.0,1326.0,980.0,1414.0,236.0,0.0,235.0,0.0,617.0,43.0,174.0,1.085960209852849
30527,279.0,129.1633466135458,404.0,2055.0,1.0,14.0,134.0,7.0,207.0,1.0,590.0,69.0,86.0,1.1045378704117348
30537,940.0,342.78884462151393,1063.0,9435.0,1.0,639.0,490.0,10.0,581.0,6.0,1932.0,51.0,779.0,1.0498312790331115
30548,780.0,165.8964143426295,4.0,51.0,933.0,4029.0,6.0,0.0,4.0,0.0,19.0,10.0,3.0,1.8838797239649627
30579,212.0,139.3625498007968,204.0,691.0,390.0,1708.0,113.0,2.0,107.0,1.0,366.0,27.0,110.0,1.131147182193137
30586,380.0,136.8924302788845,325.0,913.0,368.0,1199.0,302.0,0.0,195.0,0.0,669.0,37.0,302.0,1.06169971585744
30600,104.0,106.45418326693228,138.0,1581.0,18.0,420.0,135.0,4.0,83.0,8.0,399.0,31.0,172.0,1.0777022278035913
30652,363.0,10.996015936254981,0.0,3.0,37.0,177.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.718281828459045
30663,553.0,28.04780876494024,2.0,48.0,63.0,353.0,4.0,0.0,5.0,0.0,18.0,7.0,7.0,1.4438987767002445
30672,197.0,39.7609561752988,70.0,211.0,177.0,370.0,33.0,0.0,31.0,0.0,152.0,32.0,16.0,1.3456470830494105
30679,276.0,0.6374501992031872,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.718281828459045
30731,144.0,12.191235059760956,0.0,30.0,27.0,130.0,3.0,3.0,5.0,3.0,11.0,7.0,4.0,1.481206773246583
30760,191.0,10.358565737051793,7.0,70.0,8.0,51.0,3.0,2.0,5.0,1.0,15.0,8.0,5.0,1.4549914146182013
30794,48.0,19.9203187250996,22.0,86.0,60.0,185.0,3.0,0.0,11.0,0.0,26.0,15.0,4.0,1.5423902651101746
30833,118.0,102.07171314741035,6.0,148.0,319.0,1636.0,18.0,0.0,16.0,0.0,57.0,23.0,10.0,1.2812370889753506
30874,86.0,13.147410358565738,23.0,143.0,4.0,9.0,7.0,1.0,22.0,0.0,38.0,18.0,6.0,1.4216978862071163
30905,357.0,4.462151394422311,1.0,16.0,14.0,39.0,1.0,1.0,0.0,0.0,9.0,7.0,2.0,1.901907144218649
30911,160.0,290.43824701195217,1524.0,4837.0,212.0,1311.0,351.0,0.0,878.0,2.0,1722.0,74.0,243.0,1.1004975867287232
30912,143.0,79.60159362549801,431.0,1006.0,22.0,201.0,128.0,0.0,156.0,0.0,408.0,31.0,126.0,1.1101050884251904
30915,30.0,36.57370517928287,16.0,433.0,0.0,9.0,86.0,0.0,73.0,0.0,236.0,20.0,57.0,1.2300041506116504
30951,350.0,20.557768924302792,37.0,183.0,3.0,47.0,9.0,0.0,36.0,0.0,65.0,33.0,10.0,1.217707139930447
30980,733.0,248.36653386454185,883.0,3719.0,567.0,1346.0,427.0,0.0,380.0,2.0,1389.0,58.0,355.0,1.0697873945040604
30983,57.0,27.490039840637454,61.0,292.0,9.0,46.0,13.0,0.0,31.0,0.0,82.0,26.0,24.0,1.1404355563490522
31029,10.0,83.02788844621514,339.0,801.0,137.0,376.0,92.0,0.0,127.0,0.0,235.0,22.0,84.0,1.135603811702105
31156,728.0,306.9322709163347,1565.0,7606.0,11.0,56.0,443.0,0.0,1249.0,1.0,1938.0,79.0,140.0,1.1915155160837132
31165,67.0,9.641434262948207,0.0,2.0,33.0,129.0,1.0,3.0,0.0,0.0,5.0,3.0,3.0,1.7429089986334578
31168,29.0,4.701195219123506,7.0,21.0,16.0,33.0,1.0,0.0,6.0,0.0,16.0,10.0,3.0,1.7046048653227532
31266,56.0,15.139442231075698,25.0,128.0,3.0,12.0,45.0,1.0,40.0,0.0,127.0,27.0,18.0,1.2986391031693059
31295,287.0,83.10756972111554,745.0,1181.0,62.0,92.0,79.0,0.0,205.0,0.0,426.0,36.0,96.0,1.1311828881601533
31324,187.0,335.45816733067727,891.0,2623.0,6519.0,10857.0,725.0,38.0,414.0,7.0,1866.0,59.0,522.0,1.0624614617801231
31345,428.0,34.26294820717131,45.0,294.0,209.0,136.0,38.0,0.0,40.0,0.0,109.0,28.0,15.0,1.2963126479311067
31351,248.0,49.88047808764941,128.0,505.0,1.0,60.0,66.0,57.0,127.0,29.0,155.0,32.0,22.0,1.2462891481333485
31373,297.0,172.74900398406376,382.0,823.0,367.0,2215.0,184.0,4.0,146.0,0.0,457.0,46.0,101.0,1.1033645399290741
31375,338.0,105.2589641434263,266.0,1427.0,13.0,18.0,207.0,0.0,208.0,0.0,595.0,41.0,152.0,1.1001812818497096
31376,289.0,14.50199203187251,7.0,178.0,4.0,32.0,2.0,0.0,2.0,0.0,19.0,13.0,3.0,1.6277187378063946
31379,177.0,10.358565737051793,20.0,45.0,57.0,84.0,13.0,0.0,10.0,0.0,27.0,9.0,11.0,1.3135419572539493
31476,88.0,173.94422310756974,1307.0,2530.0,70.0,284.0,310.0,0.0,596.0,2.0,1174.0,72.0,106.0,1.166287930131359
31509,170.0,94.9800796812749,578.0,1028.0,128.0,237.0,206.0,0.0,193.0,0.0,607.0,56.0,88.0,1.1310808741016791
31518,64.0,2.2310756972111556,0.0,4.0,1.0,27.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,2.718281828459045
31526,721.0,70.75697211155378,84.0,110.0,45.0,1012.0,8.0,0.0,26.0,0.0,46.0,14.0,15.0,1.2448905557787693
31533,969.0,49.56175298804781,0.0,9.0,43.0,778.0,2.0,2.0,1.0,0.0,6.0,2.0,5.0,1.8221188003905089
31570,338.0,8.764940239043826,26.0,78.0,2.0,16.0,9.0,0.0,13.0,0.0,19.0,11.0,4.0,1.5400550796896393
31574,14.0,52.82868525896414,42.0,478.0,81.0,190.0,83.0,1.0,74.0,0.0,267.0,38.0,68.0,1.1088552461400063
31581,97.0,205.3386454183267,547.0,2576.0,90.0,405.0,907.0,0.0,511.0,1.0,2046.0,69.0,169.0,1.1917903238654894
31588,174.0,0.6374501992031872,0.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,2.718281828459045
31593,164.0,22.231075697211157,2.0,2.0,20.0,336.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.718281828459045
31605,331.0,541.195219123506,578.0,8406.0,838.0,15759.0,2636.0,2.0,1463.0,7.0,5667.0,71.0,696.0,1.1215138854542794
31608,287.0,7.490039840637451,0.0,80.0,4.0,10.0,1.0,4.0,4.0,0.0,11.0,8.0,4.0,1.4102260349257107
31612,309.0,33.386454183266935,30.0,591.0,0.0,8.0,16.0,0.0,37.0,1.0,122.0,15.0,81.0,1.1056258145162632
31620,160.0,78.72509960159363,9.0,86.0,351.0,1437.0,11.0,0.0,14.0,0.0,28.0,12.0,14.0,1.181360412865646
31625,409.0,32.589641434262944,13.0,241.0,72.0,173.0,22.0,4.0,21.0,2.0,79.0,27.0,14.0,1.2324384776744977
31632,138.0,37.05179282868526,0.0,3.0,85.0,568.0,2.0,0.0,0.0,0.0,5.0,3.0,3.0,1.7429089986334578
31633,147.0,15.936254980079681,5.0,76.0,189.0,123.0,12.0,0.0,10.0,0.0,32.0,13.0,9.0,1.3145629769905547
31640,410.0,102.31075697211156,214.0,1303.0,7.0,37.0,337.0,0.0,325.0,0.0,875.0,34.0,290.0,1.0927991079201191
31719,273.0,29.800796812749006,109.0,279.0,9.0,77.0,13.0,0.0,49.0,0.0,110.0,22.0,28.0,1.1955082736719047
31726,589.0,39.04382470119522,30.0,310.0,34.0,177.0,15.0,0.0,41.0,0.0,83.0,25.0,19.0,1.1909327720104008
31761,138.0,14.741035856573706,0.0,0.0,3.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31771,343.0,23.50597609561753,20.0,71.0,121.0,241.0,4.0,0.0,7.0,0.0,26.0,10.0,9.0,1.3349433932441181
31777,54.0,18.96414342629482,0.0,5.0,25.0,281.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.718281828459045
31866,21.0,65.9760956175299,25.0,137.0,421.0,1101.0,147.0,0.0,53.0,0.0,249.0,22.0,84.0,1.1442395406744108
31887,311.0,67.01195219123507,104.0,1104.0,20.0,26.0,42.0,0.0,50.0,0.0,179.0,30.0,97.0,1.063443287006879
31952,81.0,31.872509960159363,17.0,385.0,12.0,13.0,26.0,2.0,40.0,0.0,90.0,22.0,11.0,1.4504891239987994
31954,760.0,64.22310756972112,4.0,104.0,38.0,972.0,39.0,27.0,17.0,3.0,94.0,23.0,38.0,1.1135481929876092
31975,178.0,2.6294820717131473,4.0,20.0,6.0,2.0,6.0,0.0,6.0,0.0,11.0,7.0,5.0,1.369280903779047
31983,654.0,260.15936254980085,141.0,1515.0,455.0,7375.0,344.0,2.0,186.0,6.0,856.0,51.0,199.0,1.0880023246439159
31984,398.0,281.1155378486056,2088.0,11043.0,8.0,524.0,906.0,0.0,1006.0,7.0,2624.0,64.0,475.0,1.090150532017056
31985,172.0,8.525896414342629,3.0,76.0,8.0,21.0,8.0,0.0,9.0,1.0,29.0,13.0,11.0,1.2248240521676093
31986,430.0,71.87250996015936,28.0,1104.0,12.0,7.0,19.0,0.0,63.0,1.0,142.0,44.0,32.0,1.1061132266029892
32007,434.0,66.61354581673307,23.0,640.0,30.0,194.0,129.0,0.0,101.0,1.0,333.0,41.0,67.0,1.1288767959751838
32008,109.0,50.43824701195219,67.0,690.0,0.0,0.0,77.0,0.0,74.0,2.0,213.0,33.0,62.0,1.1097176036692993
32009,274.0,43.34661354581673,24.0,35.0,55.0,653.0,4.0,0.0,8.0,0.0,13.0,7.0,5.0,1.4498042849539234
32018,450.0,56.733067729083665,20.0,212.0,124.0,677.0,11.0,0.0,19.0,1.0,54.0,20.0,8.0,1.4014396083919731
32126,775.0,15.298804780876495,13.0,141.0,11.0,18.0,34.0,0.0,30.0,0.0,77.0,14.0,14.0,1.481206773246583
32135,371.0,124.06374501992032,276.0,2517.0,124.0,80.0,363.0,5.0,616.0,10.0,1010.0,39.0,692.0,1.0381331378198475
32157,31.0,34.820717131474105,7.0,42.0,14.0,446.0,3.0,0.0,4.0,0.0,9.0,2.0,5.0,2.45960311115695
32171,717.0,124.38247011952191,107.0,1214.0,4.0,532.0,287.0,0.0,135.0,1.0,725.0,47.0,126.0,1.1302341870934964
32173,824.0,214.98007968127493,930.0,3222.0,190.0,1149.0,518.0,0.0,374.0,3.0,1400.0,71.0,290.0,1.0703590703309973
32174,93.0,57.52988047808765,68.0,486.0,27.0,195.0,98.0,0.0,98.0,1.0,367.0,36.0,45.0,1.2542568049447083
32175,99.0,12.988047808764941,27.0,141.0,4.0,9.0,3.0,0.0,14.0,2.0,32.0,20.0,5.0,1.3771277643359572
32213,655.0,373.14741035856576,216.0,3009.0,400.0,6184.0,144.0,50.0,242.0,9.0,730.0,60.0,102.0,1.1266865242569535
32228,403.0,29.40239043824701,18.0,300.0,29.0,87.0,9.0,1.0,16.0,0.0,43.0,17.0,16.0,1.1712695374604922
32237,215.0,221.3545816733068,425.0,2496.0,308.0,1185.0,367.0,1.0,243.0,1.0,978.0,57.0,262.0,1.0676800829345916
32411,76.0,62.94820717131475,218.0,619.0,148.0,229.0,88.0,0.0,132.0,3.0,290.0,34.0,63.0,1.144980364932577
32415,516.0,63.745019920318725,94.0,653.0,26.0,130.0,104.0,1.0,99.0,0.0,311.0,45.0,59.0,1.1242739802730874
32442,138.0,126.21513944223109,377.0,2498.0,32.0,526.0,358.0,4.0,368.0,6.0,1160.0,50.0,497.0,1.0477867480237832
32473,64.0,12.191235059760956,1.0,107.0,14.0,39.0,12.0,0.0,6.0,0.0,22.0,13.0,6.0,1.3258467103824276
32651,392.0,89.4820717131474,164.0,881.0,25.0,180.0,315.0,3.0,171.0,1.0,600.0,49.0,129.0,1.0995727437797256
32695,58.0,116.65338645418328,157.0,1849.0,37.0,57.0,47.0,0.0,120.0,1.0,385.0,47.0,84.0,1.1024309880387653
32721,1149.0,155.7768924302789,149.0,1673.0,362.0,1170.0,23.0,1.0,112.0,0.0,215.0,34.0,33.0,1.2112127172861586
32733,183.0,5.816733067729084,3.0,47.0,7.0,22.0,1.0,1.0,4.0,0.0,10.0,8.0,2.0,1.8682459574322223
32860,202.0,1.1155378486055778,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32884,600.0,196.73306772908367,109.0,1372.0,753.0,2806.0,54.0,0.0,111.0,1.0,399.0,46.0,149.0,1.059941991365754
32887,438.0,121.43426294820718,320.0,1611.0,96.0,255.0,144.0,1.0,197.0,0.0,670.0,46.0,147.0,1.104158063984466
32898,135.0,36.01593625498008,1.0,8.0,109.0,540.0,2.0,0.0,1.0,0.0,8.0,6.0,3.0,1.5596234976067807
32964,231.0,12.50996015936255,9.0,57.0,31.0,100.0,1.0,0.0,4.0,0.0,15.0,8.0,6.0,1.3668379411737963
32966,181.0,115.3784860557769,196.0,1663.0,12.0,386.0,157.0,1.0,245.0,4.0,604.0,31.0,291.0,1.0692472359129614
32978,76.0,41.51394422310757,34.0,453.0,1.0,86.0,20.0,0.0,47.0,0.0,101.0,28.0,12.0,1.3506625341420695
33030,98.0,4.223107569721116,1.0,3.0,8.0,43.0,2.0,0.0,6.0,0.0,9.0,7.0,2.0,1.901907144218649
33126,332.0,2.8685258964143427,4.0,10.0,13.0,24.0,4.0,0.0,1.0,0.0,9.0,8.0,2.0,1.7550546569602985
33129,110.0,19.44223107569721,0.0,20.0,38.0,246.0,2.0,0.0,2.0,0.0,10.0,8.0,3.0,1.5168967963882134
33160,104.0,4.701195219123506,40.0,11.0,10.0,38.0,9.0,1.0,15.0,0.0,21.0,6.0,11.0,1.3746261705388516
33166,235.0,2.7091633466135456,1.0,9.0,2.0,17.0,2.0,0.0,7.0,0.0,9.0,3.0,4.0,2.117000016612675
33362,627.0,415.37848605577693,269.0,3098.0,1451.0,9480.0,327.0,0.0,260.0,2.0,978.0,55.0,197.0,1.0944621292862469
33411,211.0,15.856573705179281,1.0,106.0,10.0,99.0,4.0,0.0,4.0,1.0,14.0,9.0,5.0,1.3649408728578967
33415,21.0,17.52988047808765,9.0,184.0,0.0,26.0,9.0,0.0,17.0,0.0,44.0,21.0,8.0,1.2994027838901268
33423,145.0,137.84860557768926,72.0,1546.0,21.0,429.0,346.0,1.0,265.0,1.0,835.0,39.0,159.0,1.144142788960188
33465,22.0,15.458167330677291,6.0,113.0,20.0,68.0,21.0,0.0,9.0,0.0,40.0,12.0,8.0,1.5168967963882134
33478,64.0,21.832669322709165,38.0,205.0,20.0,51.0,10.0,0.0,34.0,0.0,64.0,20.0,18.0,1.1945598339964232
33483,156.0,100.1593625498008,60.0,249.0,238.0,1449.0,65.0,0.0,35.0,0.0,149.0,22.0,59.0,1.121640098337535
33488,474.0,368.1274900398406,44.0,1309.0,999.0,13849.0,111.0,5.0,71.0,21.0,327.0,46.0,47.0,1.1632860984417996
33499,214.0,30.836653386454184,1.0,20.0,135.0,439.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,2.718281828459045
33502,356.0,250.03984063745023,2.0,23.0,1048.0,8404.0,5.0,0.0,2.0,0.0,16.0,11.0,3.0,1.6239289403636996
33523,148.0,166.13545816733068,149.0,605.0,280.0,2487.0,21.0,44.0,68.0,3.0,232.0,39.0,36.0,1.1796787613165507
33528,590.0,35.93625498007968,51.0,409.0,0.0,29.0,23.0,1.0,53.0,1.0,139.0,29.0,26.0,1.2024367617408056
33559,192.0,159.3625498007968,645.0,2347.0,46.0,340.0,232.0,0.0,323.0,0.0,720.0,52.0,105.0,1.1409578533659608
33575,79.0,2.1513944223107573,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
33712,301.0,72.11155378486056,111.0,951.0,17.0,68.0,85.0,0.0,127.0,0.0,301.0,36.0,49.0,1.1860576647922543
33722,632.0,72.11155378486056,95.0,507.0,187.0,418.0,117.0,0.0,87.0,0.0,300.0,31.0,45.0,1.2399285579997814
33765,110.0,8.207171314741036,21.0,62.0,0.0,21.0,7.0,0.0,17.0,0.0,30.0,19.0,6.0,1.3010321288603353
33934,101.0,7.330677290836654,12.0,81.0,0.0,0.0,1.0,0.0,10.0,0.0,26.0,17.0,3.0,1.6649646992710287
33945,558.0,122.62948207171314,4.0,20.0,2670.0,3498.0,9.0,1.0,5.0,0.0,24.0,15.0,6.0,1.3056051720649522
33964,153.0,31.713147410358562,126.0,253.0,68.0,184.0,57.0,2.0,66.0,0.0,151.0,23.0,32.0,1.2277252212360656
33991,122.0,0.5577689243027889,0.0,0.0,6.0,5.0,2.0,0.0,2.0,0.0,4.0,1.0,4.0,2.718281828459045
33995,178.0,0.0796812749003984,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
34027,364.0,42.94820717131474,15.0,333.0,10.0,223.0,12.0,2.0,43.0,0.0,74.0,32.0,8.0,1.3351751743691969
34115,130.0,2.7888446215139444,0.0,5.0,9.0,32.0,4.0,0.0,0.0,0.0,9.0,5.0,3.0,1.8221188003905089
34156,184.0,89.40239043824702,82.0,450.0,198.0,824.0,89.0,3.0,71.0,1.0,308.0,27.0,82.0,1.149255940231604
34159,481.0,171.71314741035857,267.0,1130.0,199.0,2761.0,161.0,0.0,99.0,0.0,526.0,36.0,191.0,1.0794999924000976
34170,189.0,52.74900398406375,28.0,526.0,29.0,119.0,80.0,0.0,70.0,0.0,208.0,36.0,42.0,1.147477594837812
34176,250.0,112.50996015936256,70.0,473.0,277.0,1387.0,82.0,1.0,70.0,0.0,220.0,35.0,39.0,1.1748872213645412
34217,94.0,35.37848605577689,25.0,288.0,29.0,39.0,128.0,0.0,67.0,0.0,248.0,42.0,29.0,1.22582302981745
34243,598.0,318.64541832669323,150.0,6469.0,258.0,4653.0,406.0,41.0,452.0,22.0,1231.0,41.0,658.0,1.046686826869819
34324,143.0,43.66533864541833,2.0,56.0,65.0,627.0,5.0,1.0,11.0,0.0,15.0,5.0,6.0,1.6487212707001282
34353,266.0,10.677290836653386,1.0,10.0,75.0,135.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
34383,144.0,28.844621513944226,11.0,163.0,112.0,280.0,26.0,0.0,24.0,0.0,71.0,15.0,16.0,1.34424609714474
34413,220.0,14.02390438247012,10.0,134.0,1.0,1.0,33.0,0.0,25.0,0.0,78.0,26.0,8.0,1.4549914146182013
34423,519.0,277.7689243027889,582.0,1372.0,687.0,6299.0,97.0,1.0,197.0,1.0,350.0,39.0,162.0,1.0569604380034818
34429,23.0,35.93625498007968,104.0,245.0,8.0,193.0,187.0,0.0,95.0,1.0,455.0,20.0,181.0,1.1339312844367844
34432,117.0,28.764940239043824,67.0,268.0,114.0,124.0,40.0,0.0,34.0,0.0,102.0,18.0,28.0,1.2243143247405475
34462,1010.0,269.3227091633466,865.0,1484.0,373.0,3960.0,368.0,0.0,374.0,0.0,1110.0,60.0,301.0,1.0633898679005804
34465,285.0,14.58167330677291,23.0,147.0,48.0,64.0,8.0,0.0,20.0,0.0,53.0,5.0,48.0,1.2471155606486117
34482,427.0,100.87649402390439,318.0,961.0,251.0,428.0,142.0,14.0,149.0,1.0,367.0,44.0,117.0,1.073892417656791
34484,98.0,44.54183266932271,52.0,436.0,18.0,101.0,77.0,0.0,54.0,2.0,184.0,34.0,23.0,1.2652808554396466
34503,162.0,25.0199203187251,20.0,234.0,10.0,83.0,19.0,0.0,18.0,0.0,51.0,23.0,6.0,1.447105301647953
34552,423.0,10.0398406374502,12.0,49.0,35.0,71.0,4.0,0.0,9.0,0.0,29.0,14.0,10.0,1.2301582961281616
34576,570.0,32.669322709163346,0.0,5.0,328.0,500.0,1.0,0.0,2.0,0.0,5.0,5.0,1.0,2.718281828459045
34644,961.0,202.78884462151396,156.0,3865.0,210.0,380.0,74.0,0.0,169.0,0.0,446.0,40.0,155.0,1.0745860136974583
34709,395.0,17.689243027888445,9.0,64.0,43.0,162.0,4.0,1.0,6.0,1.0,23.0,10.0,5.0,1.5840739849944818
34821,50.0,3.3466135458167328,0.0,5.0,32.0,38.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.718281828459045
34900,45.0,42.15139442231076,27.0,524.0,87.0,87.0,13.0,0.0,30.0,0.0,76.0,20.0,41.0,1.0971138147569686
34901,507.0,95.0597609561753,216.0,1250.0,14.0,21.0,185.0,1.0,204.0,3.0,627.0,49.0,142.0,1.0942969488072205
34911,81.0,15.53784860557769,93.0,146.0,2.0,17.0,24.0,0.0,25.0,0.0,83.0,20.0,22.0,1.207601744724613
35036,422.0,68.68525896414343,23.0,160.0,10.0,885.0,10.0,1.0,19.0,1.0,30.0,18.0,6.0,1.3201927884341202
35038,424.0,160.4780876494024,633.0,1508.0,593.0,1279.0,182.0,4.0,216.0,2.0,700.0,56.0,83.0,1.1625343537301405
35048,188.0,24.940239043824704,66.0,227.0,2.0,64.0,8.0,0.0,52.0,0.0,64.0,23.0,6.0,1.590054219463152
35049,638.0,109.64143426294821,62.0,622.0,159.0,1350.0,8.0,3.0,48.0,3.0,100.0,19.0,33.0,1.1729121027818348
35058,138.0,176.33466135458167,894.0,1777.0,1049.0,1320.0,344.0,0.0,356.0,0.0,862.0,46.0,213.0,1.0919631574902005
35071,440.0,38.88446215139442,28.0,153.0,253.0,391.0,16.0,0.0,29.0,0.0,63.0,29.0,6.0,1.4362979935787794
35079,166.0,16.095617529880478,17.0,145.0,7.0,61.0,1.0,0.0,11.0,0.0,26.0,12.0,7.0,1.3627760186366413
35080,363.0,20.239043824701195,2.0,77.0,20.0,194.0,11.0,0.0,4.0,1.0,23.0,7.0,16.0,1.227963545067451
35119,225.0,10.756972111553786,3.0,115.0,0.0,6.0,15.0,0.0,13.0,0.0,48.0,17.0,10.0,1.3262467244721325
35120,43.0,12.58964143426295,11.0,116.0,6.0,29.0,13.0,0.0,25.0,0.0,66.0,7.0,32.0,1.342646756349404
35126,34.0,3.9840637450199203,1.0,11.0,1.0,35.0,2.0,0.0,4.0,0.0,5.0,3.0,3.0,1.7429089986334578
35132,142.0,11.952191235059761,1.0,56.0,31.0,96.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.718281828459045
35161,133.0,172.82868525896413,526.0,1702.0,90.0,933.0,329.0,0.0,308.0,1.0,947.0,67.0,87.0,1.1764054310390395
